Duration,Refund_Policy,Description,LowPrice,HighPrice,Currency,Organizer,EventStatus,StartTime,EndTime,Title,Subtitle,url,City,Ticket_Type
2 hours 30 minutes,Contact the organiser to request a refund.,"This event by Unified Dating offers a relaxed and friendly way to easily meet new people locally. If for any reason the event that you want to book onto says Sales Ended please email us at customercare@unifieddating.com stating the event that you want to book onto and date so that we can check and confirm if it is possible for you to book on. If the Venue Name and Address are not on the event page then at the latest we will add this to the event page by 2 hours prior to the event start time. At that point you will then be able to see the Venue Name and Address on the event page if we have not added it prior to this. Bored of swiping on dating apps? Want to meet someone new? Stop swiping and start dating! We know what makes a great party and we’ve designed our events to help people make the most of the night. The event will be with people single and ready to mingle. It really is that simple! Dress code: Dress to impress/smart casual/ be yourself! If the event has sold out, please add yourself to the waitlist or email us to be added to the waitlist as more places may become available. To register with Unified Dating please visit: https://www.unifieddating.com/ Book your ticket, arrive at the venue, introduce yourself to everyone, get a drink and easily meet new people in your area!. Bring A Friend: You can book tickets for friends at 50% off using code BringAFriend at checkout. You will need to ensure at least one ticket is booked at full price in order to bring friends at up to 50% off. Enter the code in the promo code section at checkout and click apply to then scroll and select the 50% off Bring A Friend tickets. Please note Bring A Friend tickets are for people that are single and looking to participate in the event. Please note this event is a dinner event and attendees are expected to order from the food menu. Please note the ticket price is simply to book on to attend this event. Any drinks or food you will need to purchase directly from the venue. You must not bring any food or drinks from outside into the venue. We cannot guarantee the availability of food or drinks. *Our events are for mixed ages. Our minimum age requirement is that attendees must be 18+ to book on and attend our events. *All attendees are required to have purchased a ticket for our events online prior to attending our events. We only sell our tickets online. We do not sell tickets at the event. Event Organiser: Unified Dating *Please note: Refund Policy: No Refunds. Additionally, we cannot guarantee the number or gender mix and do not offer refunds if some attendees fail to attend or the numbers are low or the gender mix skewed. As stated on this event page, order form and in our Terms and Conditions of Business we have a no refunds policy. We can offer an event credit if a valid reason is provided.  *Unified Dating has a zero tolerance policy towards any form of discrimination. News: Get Me Pampered has partnered with us to offer our customers 20% off on bookings!. Get Me Pampered offer hair, beauty and massage treatments at your home, hotel or office in London Zones 1 to 5 and Oxford, in other UK areas can also be offered at request. Find out more and to book for yourself, a group pamper party/ special event or as a gift: getmepampered.com. Use code GET20%OFF for 20% off at checkout on Get Me Pampered for bookings.",16.99,16.99,GBP,Unified Dating,https://schema.org/EventScheduled,2024-03-12T19:30:00Z,2024-03-12T22:00:00Z,Unified Dating Gay - Meet Singles over Dinner in Glasgow (Ages 28+),Book your place on this offline in-person dinner event and easily connect with new people in your area!,https://www.eventbrite.co.uk/e/unified-dating-gay-meet-singles-over-dinner-in-glasgow-ages-28-tickets-843469047627,glasgow,NA
2 hours 30 minutes,Contact the organiser to request a refund.,"This event by Unified Dating offers a relaxed and friendly way to easily meet new people locally. If for any reason the event that you want to book onto says Sales Ended please email us at customercare@unifieddating.com stating the event that you want to book onto and date so that we can check and confirm if it is possible for you to book on. If the Venue Name and Address are not on the event page then at the latest we will add this to the event page by 2 hours prior to the event start time. At that point you will then be able to see the Venue Name and Address on the event page if we have not added it prior to this. Bored of swiping on dating apps? Want to meet someone new? Stop swiping and start dating! We know what makes a great party and we’ve designed our events to help people make the most of the night. The event will be with people single and ready to mingle. It really is that simple! Dress code: Dress to impress/smart casual/ be yourself! If the event has sold out, please add yourself to the waitlist or email us to be added to the waitlist as more places may become available. To register with Unified Dating please visit: https://www.unifieddating.com/ Book your ticket, arrive at the venue, introduce yourself to everyone, get a drink and easily meet new people in your area!. Bring A Friend: You can book tickets for friends at 50% off using code BringAFriend at checkout. You will need to ensure at least one ticket is booked at full price in order to bring friends at up to 50% off. Enter the code in the promo code section at checkout and click apply to then scroll and select the 50% off Bring A Friend tickets. Please note Bring A Friend tickets are for people that are single and looking to participate in the event. Please note this event is a dinner event and attendees are expected to order from the food menu. Please note the ticket price is simply to book on to attend this event. Any drinks or food you will need to purchase directly from the venue. You must not bring any food or drinks from outside into the venue. We cannot guarantee the availability of food or drinks. *Our events are for mixed ages. Our minimum age requirement is that attendees must be 18+ to book on and attend our events. *All attendees are required to have purchased a ticket for our events online prior to attending our events. We only sell our tickets online. We do not sell tickets at the event. Event Organiser: Unified Dating *Please note: Refund Policy: No Refunds. Additionally, we cannot guarantee the number or gender mix and do not offer refunds if some attendees fail to attend or the numbers are low or the gender mix skewed. As stated on this event page, order form and in our Terms and Conditions of Business we have a no refunds policy. We can offer an event credit if a valid reason is provided.  *Unified Dating has a zero tolerance policy towards any form of discrimination. News: Get Me Pampered has partnered with us to offer our customers 20% off on bookings!. Get Me Pampered offer hair, beauty and massage treatments at your home, hotel or office in London Zones 1 to 5 and Oxford, in other UK areas can also be offered at request. Find out more and to book for yourself, a group pamper party/ special event or as a gift: getmepampered.com. Use code GET20%OFF for 20% off at checkout on Get Me Pampered for bookings.",16.99,16.99,GBP,Unified Dating,https://schema.org/EventScheduled,2024-03-12T19:30:00Z,2024-03-12T22:00:00Z,Unified Dating Lesbian - Meet Singles over Dinner in Glasgow (Ages 28+),Book your place on this offline in-person dinner event and easily connect with new people in your area!,https://www.eventbrite.co.uk/e/unified-dating-lesbian-meet-singles-over-dinner-in-glasgow-ages-28-tickets-843542196417,glasgow,NA
2 hours 30 minutes,Contact the organiser to request a refund.,"This event by Unified Dating offers a relaxed and friendly way to easily meet new people locally. If for any reason the event that you want to book onto says Sales Ended please email us at customercare@unifieddating.com stating the event that you want to book onto and date so that we can check and confirm if it is possible for you to book on. If the Venue Name and Address are not on the event page then at the latest we will add this to the event page by 2 hours prior to the event start time. At that point you will then be able to see the Venue Name and Address on the event page if we have not added it prior to this. Bored of swiping on dating apps? Want to meet someone new? Stop swiping and start dating! We know what makes a great party and we’ve designed our events to help people make the most of the night. The event will be with people single and ready to mingle. It really is that simple! Dress code: Dress to impress/smart casual/ be yourself! If the event has sold out, please add yourself to the waitlist or email us to be added to the waitlist as more places may become available. To register with Unified Dating please visit: https://www.unifieddating.com/ Book your ticket, arrive at the venue, introduce yourself to everyone, get a drink and easily meet new people in your area!. Bring A Friend: You can book tickets for friends at 50% off using code BringAFriend at checkout. You will need to ensure at least one ticket is booked at full price in order to bring friends at up to 50% off. Enter the code in the promo code section at checkout and click apply to then scroll and select the 50% off Bring A Friend tickets. Please note Bring A Friend tickets are for people that are single and looking to participate in the event. Please note this event is a dinner event and attendees are expected to order from the food menu. Please note the ticket price is simply to book on to attend this event. Any drinks or food you will need to purchase directly from the venue. You must not bring any food or drinks from outside into the venue. We cannot guarantee the availability of food or drinks. *Our events are for mixed ages. Our minimum age requirement is that attendees must be 18+ to book on and attend our events. *All attendees are required to have purchased a ticket for our events online prior to attending our events. We only sell our tickets online. We do not sell tickets at the event. Event Organiser: Unified Dating *Please note: Refund Policy: No Refunds. Additionally, we cannot guarantee the number or gender mix and do not offer refunds if some attendees fail to attend or the numbers are low or the gender mix skewed. As stated on this event page, order form and in our Terms and Conditions of Business we have a no refunds policy. We can offer an event credit if a valid reason is provided.  *Unified Dating has a zero tolerance policy towards any form of discrimination. News: Get Me Pampered has partnered with us to offer our customers 20% off on bookings!. Get Me Pampered offer hair, beauty and massage treatments at your home, hotel or office in London Zones 1 to 5 and Oxford, in other UK areas can also be offered at request. Find out more and to book for yourself, a group pamper party/ special event or as a gift: getmepampered.com. Use code GET20%OFF for 20% off at checkout on Get Me Pampered for bookings.",16.99,16.99,GBP,Unified Dating,https://schema.org/EventScheduled,2024-03-12T19:30:00Z,2024-03-12T22:00:00Z,Unified Dating - Meet Singles over Dinner in Glasgow (Ages Over 50s),Book your place on this offline in-person dinner event and easily connect with new people in your area!,https://www.eventbrite.co.uk/e/unified-dating-meet-singles-over-dinner-in-glasgow-ages-over-50s-tickets-843845052267,glasgow,NA
NA,Refunds up to 1 day before event,"This production contains strong language & adult content.  This student production is presented by arrangement with Independent Talent Group Ltd TICKET T&Cs Please bring along email confirmation to the box office, this can be presented on your mobile phone, it does NOT need to be printed (Save the trees) If you purchase a NCL Student ticket you will be asked to present your New College Lanarkshire student card at the box office. If you purchase a Concession ticket you will be asked to present your Uni or College student card at the box office. Without the correct identification you will be asked to pay the balance of a full price ticket ACCESSIBILITY If you have additional or access requirements of any sort please get in touch in advance. performingarts@nclan.ac.uk 01236 460 283",5,11,GBP,New CLan Arts - New College Lanarkshire,https://schema.org/EventScheduled,2024-03-12T19:30:00Z,2024-03-12T21:30:00Z,My Romantic History,"HNC Acting presents My Romantic History
By D.C. Jackson",https://www.eventbrite.co.uk/e/my-romantic-history-tickets-803986263557,glasgow,Sold out
NA,Refunds up to 7 days before event,142B The Lounge Bar is located in centeral of Glasgow city centre  less than 5 minutes walk from both main train stations. its an African Bar  it will be African beers and spirit   DJS  after the show . friendly staff. we dont have wheel chair  access .  nice set up near the stage .  come and  join us  free and pay what you can  it be hosted by two funny comedians  and  Audiences  will have chance to  buy a rafle tickets to win a  prize every night,0,0,GBP,Nico,https://schema.org/EventScheduled,2024-03-12T19:00:00Z,2024-03-12T22:00:00Z,142B THE LOUNGE BAR  GICF  Glasgow International  Comedy Festival 2024,"This is  going to be packed with great comedians  locals and from abroad , free  and pay what you can . its been two years we laughed here",https://www.eventbrite.co.uk/e/142b-the-lounge-bar-gicf-glasgow-international-comedy-festival-2024-tickets-837881735827,glasgow,Sold out
NA,Contact the organizer to request a refund.,"Module 1: Introduction to Design Thinking Understanding Design Thinking Principles The Human-Centered Design Approach Real-World Applications of Design Thinking Module 2: Empathize and Understand Users The Importance of Empathy in Product Design Conducting User Research and Interviews Creating User Personas and Journey Maps Module 3: Define the Problem Problem Framing and Identification Defining the Design Challenge Creating Problem Statements Module 4: Ideation and Creativity Techniques for Ideation and Brainstorming Encouraging a Culture of Creativity Idea Selection and Prioritization Module 5: Prototyping and Testing Rapid Prototyping Techniques Conducting User Testing Gathering and Analyzing Feedback Module 6: Iterate and Refine The Iterative Nature of Design Thinking Incorporating User Feedback for Improvement Pivoting and Making Informed Changes Module 7: Integrating Design Thinking into Product Development Design Thinking in Agile and Lean Environments Collaborating Across Cross-Functional Teams Overcoming Common Implementation Challenges Module 8: Case Studies and Examples Analysis of Successful Products Developed with Design Thinking Learning from Real-World Design Challenges Course Format: R﻿eading Appetizers:  https://www.katusop.com/blog I own multiple businesses and shoestring travel the world. (digital nomadism)  2020 Finalist at IdeaFest, Danville, VA 2020 Finalist at NC Showcase, Raleigh, NC 2019 Recipient of MU School of Medicine's Donald Lindberg Award's Innovation in Health IT R&D Manager at Duke University – Biomedical Engineering Dept.  Former University Lecturer at ENSET Biomedical Engineering School Peer Reviewer at IEEE Journal of Biomedical & Health Informatics (JBHI) Peer Reviewer at Journal for Medical Internet Research (JMIR) Public Speaker: USA, Hong Kong, Malaysia, Morocco, Philippines (+30 talks) Author of “Gamified Psychosphere” | ""Gamifying Surgery"" eBooks (Kindly and Google Books 2020) HIT | Design Thinking Consultant at medverselab.com Holder of Engineering Diploma in Manufacturing Engineering and Management with Specialization in Biomedical Engineering Advanced Degree (MS.PhD) in Health Informatics Co-founder of TechVerse Coworking Space, Rabat City, Morocco – the first tech-oriented coworking space in the kingdom. Industrial background in Early-Startup Business Management and Operations (since I managed an incubator at Techverse) Chief Software Architect of Sutures App – Gamified Gastro-intestinal e-Surgery Simulator (Check it out! ) Research Fellow at the University of Missouri’s Center for Biomedical Informatics. Chief Design Thinker / Information Architect at Sinclair School of Nursing – HEAR App Founder of GINA HEALTH – Gamified AI Startup (www.meetgina.co) Bio: Katusop.com Twitter: @itskatusop Email: kat@medverselab.com",39.7,57.77,USD,"Kat Usop, MSHI",https://schema.org/EventScheduled,2024-03-12T19:00:00Z,2024-03-12T22:00:00Z,MINDSHOP | Design Thinking: The HolyGrail of Innovative Products,"“We must design for the way people behave, not for how we would wish them to behave.” ― Donald A. Norman",https://www.eventbrite.com/e/mindshop-design-thinking-the-holygrail-of-innovative-products-tickets-734576637497,glasgow,Sold out
NA,Contact the organiser to request a refund.,"Save money on bike repairs and learn new skills. Our professional mechanics will guide and teach you all the basics required to become a competent mechanic. Usage of the bike workshop is £7/hour. Tickets are separated in to 1 hour time-slots, if you only purchase the first timeslot online any additional hours will be charged on site. A﻿ wide range of new and reconditioned parts will be available",7,7,GBP,Lambhill Stables,https://schema.org/EventScheduled,2024-03-12T16:00:00Z,2024-03-12T18:00:00Z,FIX YOUR OWN BIKE WORKSHOP,"Bike Repair Workshop, learn how to fix your own bike to save on repair costs.",https://www.eventbrite.co.uk/e/fix-your-own-bike-workshop-tickets-677286240377,glasgow,Sold out
NA,Contact the organiser to request a refund.,NA,16.96,16.96,GBP,Puzzling Adventures,https://schema.org/EventScheduled,2024-03-12T09:00:00Z,2024-03-12T18:00:00Z,Puzzling Adventures Scavenger Hunt UK - Glasgow Botanic Gardens,"Puzzling Adventures™ are a cross between a scavenger hunt, an adventure race, and an informative self-guided tour.",https://www.eventbrite.co.uk/e/puzzling-adventures-scavenger-hunt-uk-glasgow-botanic-gardens-tickets-714811830427,glasgow,Sold out
NA,Contact the organizer to request a refund.,NA,16.96,16.96,GBP,Snapshot Quest,https://schema.org/EventScheduled,2024-03-11T00:00:00Z,2024-03-12T00:00:00Z,Snapshot Quest Photo Scavenger Hunt Game UK,"Snapshot Quest™ is a fun, creative and challenging all-age activity combining a scavenger hunt, a photography competition and a party game!",https://www.eventbrite.com/e/snapshot-quest-photo-scavenger-hunt-game-uk-tickets-735073904837,glasgow,Sold out
NA,No Refunds,NA,16.96,16.96,GBP,"CyberActivities, Inc.",https://schema.org/EventScheduled,2024-03-12T10:00:00Z,2024-03-12T20:00:00Z,Scavenger Hunt Glasgow,A family friendly traditional scavenger hunt with a modern twist!,https://www.eventbrite.com/e/scavenger-hunt-glasgow-tickets-737432669967,glasgow,Sold out
NA,Contact the organiser to request a refund.,"Award Winning, independent Carried Away Play runs Sensory Play classes from newborn up to crawling stage. 🎈 𝑺𝑬𝑵𝑺𝑶𝑹𝒀 𝑷𝑳𝑨𝒀 is for PRE-CRAWLING babies and their grown ups.  As soon as you walk in, you will find calming, beautiful lights, music, and me there with a smile to welcome you 😊This class is filled with stimulating and fun developmental activities with a different theme each fortnight. My class is also specifically designed to teach and inspire you to easily replicate similar activities at home. There will also be live music, including singing, ukulele playing & the chime bar. There's a huge focus on adult well-being too as you get a chance to offload about the good and the tough parts of your week, to bond and make friends with new grown ups all in a wonderful, safe and non-judgemental space x Looking forward to seeing you and your little one soon! Carrie🎈x Carried Away Play website  **﻿Cancellation Policy I﻿f you cannot make your class for whatever reason, if you give me at least 24 hours notice, I can transfer your ticket to another class (subject to availability). If it's within 24 hours before your class, I cannot offer a refund or transfer your ticket as I will be unable to resell the space.",9.21,9.21,GBP,Carried Away Play,https://schema.org/EventScheduled,2024-03-12T10:00:00Z,2024-03-12T11:00:00Z,"Sensory Play - Tues 10am @ The Luna Centre, EK",Carried Away Sensory Play - a beautiful baby class for non-mobile babies and their grown up,https://www.eventbrite.co.uk/e/sensory-play-tues-10am-the-luna-centre-ek-tickets-157390436031,glasgow,Sold out
NA,Contact the organizer to request a refund.,"Take a tour around the museums and other highlights of the west end of Glasgow, all free entry and with fun puzzles to make sure everyone has fun trying to solve them! The tour starts at Kelvingrove art Gallery and will lead you through Kelvingrove park, Glasgow university and will conclude in the scenic botanic gardens. The game can only be played between 10am-4pm (Be cautious of closing times to museums!) The route you’re going to follow in the city is sprinkled with unique places, fun clues and challenges, and incredible stories. The experience will play out like you’re the main characters of a movie, only that you’re experiencing everything in first person! Fun dialogue, intrigue, and unexpected interactions are guaranteed. HOW IT WORKS❓ 1. Book your tickets 🎫 2. Download the Questo app - it's free 📲 3. Head to the starting point📍 WHAT YOU’LL DO The game is an interactive activity where you are guided by a mobile app through the city. With it, you follow directions and solve very fun puzzles, riddles, and cryptic codes. During the game, you will also visit popular and hidden places in the city while learning fun (and we mean it) stories about them. This is a storytelling experience just as much. The people doing these city exploration games gave them an average rating of 4.7/5 around the world. Join the playground too! ------------------ More about Questo 🚶‍♀️ Questo is an urban entertainment platform offering thematic real-world exploration games. It is currently available in over 150 cities 🌎 and has entertained hundreds of thousands of players already. As of today, the app offers more than 400 different experiences created by a growing network of local content creators and event organizers.",9.99,33.99,EUR,Questo - City Exploration Games,https://schema.org/EventScheduled,2024-03-12T12:00:00Z,2024-03-12T13:30:00Z,Glasgow Outdoor Escape Game: The Testing of Thomas,"Follow clues, solve puzzles, discover new places and learn incredible stories of the city's past and present during this city adventure.",https://www.eventbrite.com/e/glasgow-outdoor-escape-game-the-testing-of-thomas-tickets-541010245207,glasgow,Sold out
NA,Contact the organizer to request a refund.,"Glasgow is a city with a lot of character. It's one of the most historic cities in Scotland, and it's also one of the largest. With this city exploration game, you get the chance to discover Glasgow like the locals, visiting hidden gems as well as popular spots. The route you’re going to follow in the city is sprinkled with unique places, fun clues and challenges, and incredible stories. The experience will play out like you’re the main characters of a movie, only that you’re experiencing everything in first person! Fun dialogue, intrigue, and unexpected interactions are guaranteed. HOW IT WORKS❓ 1. Book your tickets 🎫 2. Download the Questo app - it's free 📲 3. Head to the starting point📍 WHAT YOU’LL DO The game is an interactive activity where you are guided by a mobile app through the city. With it, you follow directions and solve very fun puzzles, riddles, and cryptic codes. During the game, you will also visit popular and hidden places in the city while learning fun (and we mean it) stories about them. This is a storytelling experience just as much. The people doing these city exploration games gave them an average rating of 4.7/5 around the world. Join the playground too! ------------------ More about Questo 🚶‍♀️ Questo is an urban entertainment platform offering thematic real-world exploration games. It is currently available in over 150 cities 🌎 and has entertained hundreds of thousands of players already. As of today, the app offers more than 400 different experiences created by a growing network of local content creators and event organizers.",9.99,33.99,EUR,Questo - City Exploration Games,https://schema.org/EventScheduled,2024-03-12T12:00:00Z,2024-03-12T13:30:00Z,Glasgow Outdoor Escape Game: Save Your Friend,"Follow clues, solve puzzles, discover new places and learn incredible stories of the city's past and present during this city adventure.",https://www.eventbrite.com/e/glasgow-outdoor-escape-game-save-your-friend-tickets-539515053047,glasgow,Sold out
