Duration,Refund_Policy,Description,LowPrice,HighPrice,Currency,Organizer,EventStatus,StartTime,EndTime,Title,Subtitle,url,City,Ticket_Type
NA,Contact the organizer to request a refund.,"W﻿hat is this MINDSHOP course about? Gamification in health is significant because it can help to improve patient engagement, education, adherence to treatment, and reduce healthcare costs. By leveraging game elements such as rewards, competition, and social influence, healthcare providers can create more enjoyable and effective treatment experiences for patients. B﻿enefits:  🎯W﻿hat are your takeaways:  WHO IS THIS FOR? ✔️Entrepreneurs at early-stage of their startup (esp. Digital Health) ✔️Managers who are committed to solving healthcare problems creatively ✔️UX designers tackling health-related design challenges 🎯R﻿eading Appetizers:    🩺 KLINIKUM | Pressing medical challenges in dire need of Innovation, pick your calling.  🎯mHealthUX™| The French Digital Revolution: Doctolib 🇫🇷  🎯GAMIFY| Engaging Patients through the Thick & Thin?  I﻿nsta/Twitter: @itskatusop B﻿log/Books: Katusop.com ⚠️ T﻿HIS IS HOW MINDSHOP LEARNING MODEL WORKS:  STEP 1 coursework is self-paced, upon learning your unique background,  STEP 2 will be a case study challenge or further niche coursework, self-paced as well, STEP 3 you will be invited to a monthly Q&A live discussion with other students. This way, learning is not hampered by time zones and logistics. ⚠️ K﻿indly check your spam/junk folder for Anna's email upon onboarding ➕ J﻿oin our Meetup community: https://www.meetup.com/mindshop-innovation-school/",96.68,96.68,USD,"Kat Usop, MSHI",https://schema.org/EventScheduled,2024-03-13T18:00:00Z,2024-03-13T21:00:00Z,mHealthUX™| Intro to Gamifying Digital Health,“There's no one without purpose in a game. That's what Gamification is all about.” ― Vineet Raj Kapoor,https://www.eventbrite.com/e/mhealthuxtm-intro-to-gamifying-digital-health-tickets-716493650797,barcelona,Sold out
NA,Contact the organizer to request a refund.,"Data science and AI are rapidly transforming our world, and the ability to understand and use these technologies is becoming increasingly important. C﻿OURSE AGENDA:  W﻿HO IS THIS FOR? T﻿AKEAWAYS WITH THE COURSE:  A﻿BOUT ALGORYTHM ACADEMY: A﻿lgorythm Academy is an online learning platform that prepares students for the Industry's most sought-after skills in AI, Data Science, Algorithm Design and Coding. Algorythm Academy fosters a strong network amongst its  Alumni. Also, it conducts frequent industry-based case challenges for existing and past students. Algorythm Academy's mission is all about making sure you are ready to take on any data challenge!  🤖www.algorythmacademy.com",70.92,105.48,USD,"Kat Usop, MSHI",https://schema.org/EventScheduled,2024-03-13T18:00:00Z,2024-03-13T21:00:00Z,ALGORYTHM™| Data Science vs Artificial Intelligence: Clarify Your Doubts,"""The Technology you use impresses no one. The experience you create with it is everything""  – Sean Gerety",https://www.eventbrite.com/e/algorythmtm-data-science-vs-artificial-intelligence-clarify-your-doubts-tickets-705930786987,barcelona,Sold out
NA,Refunds up to 30 days before event,"In many startups,  there is a lack of understanding between what the business development folks are doing and what the product developers are doing. The goal here is to create harmony between the two because if it doesn’t exist, disaster will strike. If the concept that the business developers are peddling to the end-user doesn’t line up with the realities of development capabilities or timing, you’re going to be hitting a rock bottom sooner than you anticipate. In this course, learn to find the balance between business development and product development. The key aspects of effective Product Ownership include: Having a skilled and dedicated product owner can significantly contribute to the success of a product or service by providing a clear product vision, efficient decision-making, stakeholder alignment, and a user-centric approach, among other benefits. Highly recommended pre-requisite:  Create better products with design thinking (FUNDAMENTALS) ~ visit katusop.com Limited Slots to 15 Attendees for Quality Q&A This course includes: ✔️Downloadable source material(s)  ✔️Full lifetime self-paced course access ✔️Certificate of Participation (powered by The Mindshop School Program) ✔️A chance for a free ticket to other workshops/masterclass under The Mindshop Innovation School WHY ME? I support ambitious careerists and entrepreneurs in building their arsenal towards creative problem solving, authentic product design and development.  #KeepHustling!  LinkedIn: https://www.linkedin.com/in/katanai/  BLOG: www.katusop.com  TWTR: @itskatusop",49.77,49.77,USD,"Kat Usop, MSHI",https://schema.org/EventScheduled,2024-03-13T18:00:00Z,2024-03-13T21:00:00Z,MINDSHOP™| Become an Efficient Product Owner,"“Be stubborn on vision but flexible on details.”– Jeff Bezos, Amazon",https://www.eventbrite.com/e/mindshoptm-become-an-efficient-product-owner-tickets-619729145557,barcelona,Sold out
NA,No Refunds,"Innovation promises rapid acceleration and exponential production in important areas such as prevention, personalized care, and more efficient proactive tech-enabled care platforms, and additional creative tech-enabled options for effective health interactions. In this masterclass, we will explore the current landscape of Innovation in Healthcare with its Opportunities and Challenges. ✔️What type of innovation is needed and why? ✔️In-depth discussion on the exponential growth of innovation in healthcare ✔️What could be potential challenges for developers entering the health innovation sphere? Digital Health Entrepreneurs, Founder Team Designers and Product Owners working directly with the Digital Health Industry Consultants who want to venture into the Digital Health Sphere I’m Kat! I share my knowledge and expertise in building digital products and businesses. You are at the right place if you face these problem(s): ✔️You have a big dream to build a digital product but is at a cross-road as to how to go about it ✔️You are afraid of failing and want to armor up with necessary skill-set ✔️You aspire to shift career towards a more digitally-oriented industry but you are not sure how to start ✔️You want to be competent in your workplace with creative problem solvingI help ambitious careerists and entrepreneurs in building their arsenal towards creative problem solving, authentic product design and development.  Industrial Experience: Academic Background: #KeepHustling! Linkedin: https://www.linkedin.com/in/katanai Website: katusop.com Twitter: @itskatusop",77.77,77.77,USD,"Kat Usop, MSHI",https://schema.org/EventScheduled,2024-03-13T18:00:00Z,2024-03-13T21:00:00Z,KLINIKUM| Healthcare Innovation Trends,Innovation promises rapid acceleration and exponential production in better healthcare delivery. Stay updated with,https://www.eventbrite.com/e/klinikum-healthcare-innovation-trends-tickets-611596791467,barcelona,Sold out
NA,Contacta con el organizador para solicitar un reembolso.,"Come to do flow yoga classes, on the studio in the heart of Barcelona, outdoors, (if the temperature is higher and warmer than 15ºC we will do them outdoors the Blaumeer studio). I offer a dynamic practice based on Hatha Yoga - combined with Vinyasa Flow, Ashtanga and Release Technique. The class is in English and/or Spanish depending on the audience.",17.8,17.8,EUR,Christine Pohn,https://schema.org/EventScheduled,2024-03-13T08:30:00Z,2024-03-13T09:50:00Z,FLOW YOGA INDOORS,FLOW YOGA CLASSES on the studio blaumeer yoga!,https://www.eventbrite.com/e/entradas-flow-yoga-indoors-417811263737,barcelona,Sold out
NA,Contact the organizer to request a refund.,"🎧 Silent Disco Nights with AURA at SpaceCowboy! 🌟 Feeling those mid-week blues? We've got just the remedy for you! Join us at SpaceCowboy as AURA transforms the night into an unforgettable Silent Disco experience. 🌙✨ Get ready to groove and lose yourself to an eclectic mix of beats that'll have you dancing like nobody's watching! Whether you're vibing solo or with a crew, our Silent Disco is all about connecting through music. 🎶 Grab your friends, or make new ones on the dance floor – either way, it's bound to be a night filled with rhythm, laughter, and memories. Don't miss out! Secure your spot and let's dance the night away together. 💃🕺🎉 Ticket prices include : ​🎶💖 SILENT DISCO HIGHLIGHTS FOR THE NIGHT: ​ DISCLAIMER: It is not absolutely silent😉",8.55,111.12,EUR,AURA Silent Disco,https://schema.org/EventScheduled,2024-03-13T21:00:00Z,2024-03-14T01:30:00Z,AURA - Silent Disco Nights,"AURA Silent Disco is back at Spacecowboy for fun night with three different music channels, dance and drinks.",https://www.eventbrite.es/e/aura-silent-disco-nights-tickets-546397197727,barcelona,Sold out
NA,Contact the organizer to request a refund.,"‘Dinner and a movie’ is so 2021! Especially when the movie is now played out in the real-world. Let us explain! We’re inviting you both (or you three - hey, we don’t judge) to do one of the romantic-themed open-air escape games in Barcelona. The route you’re going to follow in the city is sprinkled with charming and picturesque places, fun clues and challenges, and romantic stories of past and present. The experience will play out like you’re the main characters of a movie, only that you’re experiencing everything in first person! Fun dialogue, intrigue, and unexpected interactions are guaranteed. Let's play a real-world adventure! HOW IT WORKS❓ 1. Book your tickets 🎫 2. Download the Questo app - it's free 📲 3. Head to the starting point📍 WHAT YOU’LL DO The game is an interactive activity where you are guided by a mobile app through the city. With it, you follow directions and solve very fun puzzles, riddles, and cryptic codes. During the game, you will also visit popular and hidden places in the city while learning fun (and we mean it) stories about them. This is a storytelling experience just as much. The people doing these city exploration games gave them an average rating of 4.7/5 around the world. Join the playground too! ------------------ More about Questo 🚶‍♀️ Questo is an urban entertainment platform offering thematic real-world exploration games. It is currently available in over 130 cities 🌎 and has entertained hundreds of thousands of players already. As of today, the app offers more than 300 different experiences created by a growing network of local content creators and event organizers.",11.99,34.99,EUR,Questo - City Exploration Games,https://schema.org/EventScheduled,2024-03-12T13:00:00Z,2024-03-12T14:30:00Z,Romantic Barcelona: Outdoor Escape Game for Couples,"If you’re looking for a new and exciting way of spending time with your one and only, family or friends, this is your Eureka moment!",https://www.eventbrite.com/e/romantic-barcelona-outdoor-escape-game-for-couples-tickets-517627627167,barcelona,Sold out
NA,Contact the organiser to request a refund.,"Did you start learning Spanish with us during the last academic year but didn't have enough? Then sign up for these classes and complete your Spanish goals with us! Continue learning and enjoying our one and only academic method. We can't wait to see you again! *Please note that this is a LANGUAGE COURSE starting in January 15th and ending in May 29th. If once registered something comes up, please cancel your ticket through Eventbrite or notify us in order to provide your spot to someone who will make better use of it. IMPORTANT: Community Members can sign up FOR FREE through The Social Hub APP :) 📅 Date: every Monday and Wednesday 🕡 Time: 18:30 –20:00 📍Location: Meeting Room 0.5+0.6",5,5,EUR,The Social Hub - Barcelona Poblenou,https://schema.org/EventScheduled,2024-03-13T17:30:00Z,2024-03-13T19:00:00Z,Spanish Progressive,Further Spanish lessons by BCN Babel in collaboration with The Social Hub Barcelona.,https://www.eventbrite.dk/e/spanish-progressive-tickets-788158171307,barcelona,Sold out
NA,Contact the organizer to request a refund.,"📍C/ de Santander 31, 08020 BARCELONA *Lunes 11 de marzo: clase con Nico Ricchini *Lunes 18 de marzo: clase con Nico Ricchini *Lunes 11 de marzo: clase con Nico Ricchini *Lunes 18 de marzo: NO HAY CLASE *Miércoles 13 de marzo: clase con Nico Ricchini *Miércoles 20 de marzo: clase con Ombline Huvelle *Jueves 21 de marzo: NO HAY CLASE . Si deseas comprar un bono de 10 clases (95€) o un bono de 5 clases (55€), por favor contáctanos al mail siguiente : communication@freezone-bcn.com . . . 📍C/ de Santander 31, 08020 BARCELONA *Monday 11th March: class with Nico Ricchini *Monday 18th March: class with Nico Ricchini *Monday 11th March: class with Nico Ricchini *Monday 18th March: NO CLASS *Wednesday 13th March: class with Nico Ricchini *Wednesday 20th March: class with Ombline Huvelle *Thursday 21st March: NO CLASS . If you wish to buy a 10-class package (95€) o a 5-class package (55€), please contact us at the following email : communication@freezone-bcn.com",15,15,EUR,"FREEZONE Home for Creation, Movement & Performance",https://schema.org/EventScheduled,2024-03-13T09:45:00Z,2024-03-13T11:45:00Z,OPEN CLASSES with  FREE BODIES & FREE ROOTS - Contemporary dance,We open the morning classes with our programs FREE BODIES & FREE ROOTS for advanced/professional dancers. Come train with us in FREEZONE!,https://www.eventbrite.es/e/open-classes-with-free-bodies-free-roots-contemporary-dance-tickets-796720220627,barcelona,Sold out
NA,Contact the organizer to request a refund.,"Dinner and a movie are soooo last decade. Instead, you can play a city exploration game like no other, where subtle clues laid out around Barcelona’s historic Gothic Quarter will help you discover amazing places while learning about the hidden historical gems of the city.  Along your travels you will visit places such as Parc de la Ciutadella, The Kiss of Freedom, and the romantic Plaça Reial!   Are you ready for a romance fueled ride through Barcelona? We are inviting you two (or you three - hey, we don’t judge!) to a romantic couples activity that’s part outdoor escape room, part scavenger hunt and part walking tour.  We promise this experience will make you want to kiss and tell <3. We’ve hosted more than 20.000 dates this year. So, we’re pretty sure you will absolutely love it too!  If you don’t, let us know and we’ll live the rest of our lives in shame. So, we’re pretty sure you will absolutely love it too!  But if you don’t, let us know and we’ll live the rest of our  WHAT WILL YOU DO❓ - Learn about the various gems scattered across the charming city streets of Barcelona, including the subtly hidden Kiss of Freedom mural.  - Discover the Gothic Quarter through the historic center of the oldest parts of the city, which stretches from the Mediterranean Sea front to Ronda de Sant Pere.  - Find out uncovered facts about the creators of the city through its deeply rooted history at renown locations such as the Barcelona Cathedral, the Arc de Triomf, and El Pont del Bisbe! HOW DOES IT WORK❓ The entire experience is delivered through a mobile app. 1. Book your tickets 🎫. 2. Get the instructions via email. 3. Download the Questo mobile app (as instructed via email) and head to the starting point on any day that you choose📍. 4﻿. Invite your significant one. FEATURES ✔️ - Available 24/7. - Pause and resume anytime. - Private. -﻿ A bunch of cute & instagrammable places. WHEN CAN YOU TRY THIS EXPERIENCE❓ - date night - anniversary - birthday celebration - holiday date - Valentine’s Day - as a gift for any occasion A﻿GE RECOMMENDATION If you have little ones and want to bring them along with you, feel free to do so, this experience is kid friendly.",11.99,34.99,EUR,Questo - City Exploration Games,https://schema.org/EventScheduled,2024-03-12T13:00:00Z,2024-03-12T14:30:00Z,Romantic Barcelona: Cute Scavenger Hunt for Couples,Surprise your lover with a cute date idea in Barcelona’s historic Gothic Quarter. Are you ready for a romance fueled ride through Barcelona?,https://www.eventbrite.com/e/romantic-barcelona-cute-scavenger-hunt-for-couples-tickets-677336350257,barcelona,Sold out
NA,Contact the organizer to request a refund.,"The best way to discover the secrets, the highlights of the city and its very origins, with 11 different tastings all throughout the walk! 
 
 Markets, local bars, hidden gems, and local recommendations.
 
 Vegan, vegetarian, gluten free options available. 
 
 Tastings suitable for kids and teenagers, they will have alcohol-free beverages instead of wine.
 
 You will eat churros, jamón, paella, tapas, sip seasonal wines, and more!
 
 Get to know the history behind the corners of this incredible neighborhood while eating and drinking in most famous markets, and hidden bars.
 
 More than 2000 years of history lay in this place, with great buildings, surprising streets, and a cultural melting pot. From the Romans to FC Barcelona, to the explanation of independence movements in Catalonia.
 
 During the walk, you will visit and get the full story of La Rambla, La Boqueria Market, the entrance to Barcino and Roman Walls, The Cathedral of Barcelona, Plaça del Rei, Santa Caterina Market, and much more!",79,79,EUR,PlayTour Barcelona,https://schema.org/EventScheduled,2024-03-13T10:00:00Z,2024-03-13T13:00:00Z,Cultural walking tour in Barcelona with food & wine tasting,"Walk around the Old Town of Barcelona to know its secrets, taste the highlights of Spanish cuisine and sip the best wines!",https://www.eventbrite.es/e/cultural-walking-tour-in-barcelona-with-food-wine-tasting-tickets-625201874637,barcelona,Sold out
NA,Contact the organizer to request a refund.,"There's a reason why Barcelona has been considered one of the most enchanting cities in the world. Discover some of its most magical spots while following clues and solving puzzles to save your missing colleague ""Agent 23"".Start the walk in the middle of the Born quarter to end up in a beautiful spot at your own pace, without a guide. The route you’re going to follow in the city is sprinkled with unique places, fun clues and challenges, and incredible stories. The experience will play out like you’re the main characters of a movie, only that you’re experiencing everything in first person! Fun dialogue, intrigue, and unexpected interactions are guaranteed. HOW IT WORKS❓ 1. Book your tickets 🎫 2. Download the Questo app - it's free 📲 3. Head to the starting point📍 WHAT YOU’LL DO The game is an interactive activity where you are guided by a mobile app through the city. With it, you follow directions and solve very fun puzzles, riddles, and cryptic codes. During the game, you will also visit popular and hidden places in the city while learning fun (and we mean it) stories about them. This is a storytelling experience just as much. The people doing these city exploration games gave them an average rating of 4.7/5 around the world. Join the playground too! ------------------ More about Questo 🚶‍♀️ Questo is an urban entertainment platform offering thematic real-world exploration games. It is currently available in over 150 cities 🌎 and has entertained hundreds of thousands of players already. As of today, the app offers more than 400 different experiences created by a growing network of local content creators and event organizers.",9.99,29.99,EUR,Questo - City Exploration Games,https://schema.org/EventScheduled,2024-03-12T13:00:00Z,2024-03-12T14:30:00Z,Rescue in Barcelona: Outdoor Escape Game,"Embark on a thrilling adventure as you follow clues, solve intricate puzzles, and uncover hidden gems in the city.",https://www.eventbrite.com/e/rescue-in-barcelona-outdoor-escape-game-tickets-707034598517,barcelona,Sold out
NA,No Refunds,"Awaken your mind and body to a new level and learn how to practice meditation in motion. The purpose of this yoga lineage is to guide you toward cultivating a conscious connection, integration and awakening of the body, mind, heart and spirit. You will learn and practice Patanjali's 8 limbs of yoga: Work primarily with the Amrit posture sequence, gentle vinyasa flows and extended posture holding times. Explore the deepest levels of body, mind and spirit with the integrative practices of clear intention, breath, meditative awareness and conscious integration. Learn to balance your nervous system with the “first half” and “second half” of a posture. To transition from an active state of “doing” a posture, to a relaxed state of “being”. And to feel the effects of a posture. Learn to consciously encounter your ""edge"" of body and mind to release deep tensions and restore the natural flow of the vital life force energy (prana). Good for all levels, from those with some experience to more experienced practitioners. Some experience with yoga and postures is recommended. BIOGRAPHY I have been guiding spiritual seekers for over 30 years with the self-transformative teachings of yoga, meditation, Ayurveda and breathing. It is my pleasure and honor to guide you toward self-empowerment, transformation and awakened consciousness. I will help you connect to your deepest self and inner guide, from the physical to the soul dimension. SOULDIMENSION.ORG Copyright © 2022 • Soul Dimension",16.49,16.49,USD,Soul Dimension,https://schema.org/EventScheduled,2024-03-13T15:30:00Z,2024-03-13T17:00:00Z,Awakening Yoga • Weekly Class • Eixample,Weekly online class with a spiritual focus to awaken one’s consciousness and highest potential.,https://www.eventbrite.com/e/awakening-yoga-weekly-class-eixample-tickets-402970183667,barcelona,Sold out
NA,No Refunds,"Awaken your mind and body to a new level and learn how to practice meditation in motion. The purpose of this yoga lineage is to guide you toward cultivating a conscious connection, integration and awakening of the body, mind, heart and spirit. You will learn and practice Patanjali's 8 limbs of yoga: Work primarily with the Amrit posture sequence, gentle vinyasa flows and extended posture holding times. Explore the deepest levels of body, mind and spirit with the integrative practices of clear intention, breath, meditative awareness and conscious integration. Learn to balance your nervous system with the “first half” and “second half” of a posture. To transition from an active state of “doing” a posture, to a relaxed state of “being”. And to feel the effects of a posture. Learn to consciously encounter your ""edge"" of body and mind to release deep tensions and restore the natural flow of the vital life force energy (prana). Good for all levels, from those with some experience to more experienced practitioners. Some experience with yoga and postures is recommended. BIOGRAPHY I have been guiding spiritual seekers for over 30 years with the self-transformative teachings of yoga, meditation, Ayurveda and breathing. It is my pleasure and honor to guide you toward self-empowerment, transformation and awakened consciousness. I will help you connect to your deepest self and inner guide, from the physical to the soul dimension. SOULDIMENSION.ORG Copyright © 2022 • Soul Dimension",16.49,16.49,USD,Soul Dimension,https://schema.org/EventScheduled,2024-03-13T15:30:00Z,2024-03-13T17:00:00Z,Awakening Yoga • Weekly Class • Hospitalet de Llobregat,Weekly online class with a spiritual focus to awaken one’s consciousness and highest potential.,https://www.eventbrite.com/e/awakening-yoga-weekly-class-hospitalet-de-llobregat-tickets-402970484567,barcelona,Sold out
NA,No Refunds,"Awaken your mind and body to a new level and learn how to practice meditation in motion. The purpose of this yoga lineage is to guide you toward cultivating a conscious connection, integration and awakening of the body, mind, heart and spirit. You will learn and practice Patanjali's 8 limbs of yoga: Work primarily with the Amrit posture sequence, gentle vinyasa flows and extended posture holding times. Explore the deepest levels of body, mind and spirit with the integrative practices of clear intention, breath, meditative awareness and conscious integration. Learn to balance your nervous system with the “first half” and “second half” of a posture. To transition from an active state of “doing” a posture, to a relaxed state of “being”. And to feel the effects of a posture. Learn to consciously encounter your ""edge"" of body and mind to release deep tensions and restore the natural flow of the vital life force energy (prana). Good for all levels, from those with some experience to more experienced practitioners. Some experience with yoga and postures is recommended. BIOGRAPHY I have been guiding spiritual seekers for over 30 years with the self-transformative teachings of yoga, meditation, Ayurveda and breathing. It is my pleasure and honor to guide you toward self-empowerment, transformation and awakened consciousness. I will help you connect to your deepest self and inner guide, from the physical to the soul dimension. SOULDIMENSION.ORG Copyright © 2022 • Soul Dimension",16.49,16.49,USD,Soul Dimension,https://schema.org/EventScheduled,2024-03-13T15:30:00Z,2024-03-13T17:00:00Z,Awakening Yoga • Weekly Class • Barcelona,Weekly online class with a spiritual focus to awaken one’s consciousness and highest potential.,https://www.eventbrite.com/e/awakening-yoga-weekly-class-barcelona-tickets-402642062247,barcelona,Sold out
NA,Refunds up to 1 day before event,"Step into the heartbeat of Barcelona's nightlife with the most epic Pub Crawl in town! 🌟🍻 We're set to explore the coolest bars, pubs, and clubs in the city center, creating the perfect vibe for making new friends, engaging in lively conversations, and dancing the night away. Our adventure begins at a lively pub, where we'll spend an hour indulging in fun activities to break the ice and set the stage for an unforgettable night. Get ready to ""crawl"" with us, hopping from bar to bar with shots, games, and exclusive drink discounts at every stop. But hold on, there's more! Brace yourself for surprises – from infusion cocktails to mingling with both locals and international party-goers, and hitting up famous clubs with the best nightly bashes. Your safety is our priority, and I'll personally ensure everything runs smoothly, so you can party with confidence until the sunrise. Join us for a night of non-stop fun and create memories that will last a lifetime! 🎉🕺",16.86,16.86,EUR,Pubcrawl Barcelona,https://schema.org/EventScheduled,2024-03-12T21:00:00Z,2024-03-13T00:00:00Z,Pub crawl Barcelona by E-VOLVE,MEET NEW PEOPLE AND PARTY WITH OUR DISCO TOUR,https://www.eventbrite.co.uk/e/pub-crawl-barcelona-by-e-volve-tickets-418003067427,barcelona,Sold out
